employee_name,user_id,email,role,projects,business_unit,functional_unit,department,team,supervisor
Joel Murphy Stephenson,JMS0859,Joel.Murphy.Stephenson@dtaa.com,Salesman,,2 - Executive,5 - SalesAndMarketing,2 - Sales,1 - RegionalSales,Rae Yetta Greer
Drew Quamar Shepard,DQS0807,Drew.Quamar.Shepard@dtaa.com,Technician,,2 - Executive,2 - ResearchAndEngineering,4 - Engineering,6 - TestAndEvalualtion,Sarah Regina Reyes
Kelsey Celeste Justice,KCJ1788,Kelsey.Celeste.Justice@dtaa.com,ProductionLineWorker,,1 - Executive,3 - Manufacturing,3 - Assembly,7 - AssemblyDept,Preston Declan Barry
Glenna Mollie Fischer,GMF0229,Glenna.Mollie.Fischer@dtaa.com,AdministrativeAssistant,,2 - Executive,,,,Jamalia Daria Riggs
MacKensie Ebony Mcdonald,MEM0221,MacKensie.Ebony.Mcdonald@dtaa.com,AdministrativeAssistant,,1 - Executive,6 - PurchasingAndContracts,2 - Pricing,,Aaron Kareem Meyer
Cruz Chester Knowles,CCK1540,Cruz.Chester.Knowles@dtaa.com,Technician,,2 - Executive,5 - SalesAndMarketing,3 - FieldService,3 - RegionalFieldService,Yvette Naomi Cortez
Quinn Ramona Cole,QRC1676,Quinn.Ramona.Cole@dtaa.com,ProductionLineWorker,,2 - Executive,3 - Manufacturing,3 - Assembly,4 - AssemblyDept,Flynn Malachi Hurley
Rhonda Jescie Welch,RJW0348,Rhonda.Jescie.Welch@dtaa.com,HardwareEngineer,,2 - Executive,2 - ResearchAndEngineering,4 - Engineering,5 - SystemsEngineering,Ila Marcia Roman
Duncan Xerxes Fuentes,DXF1662,Duncan.Xerxes.Fuentes@dtaa.com,Physicist,,2 - Executive,2 - ResearchAndEngineering,2 - Research,4 - Lab,Brock Talon Garner
Calista Anne Dejesus,CAD0354,Calista.Anne.Dejesus@dtaa.com,TestEngineer,Project 30,2 - Executive,2 - ResearchAndEngineering,4 - Engineering,6 - TestAndEvalualtion,Sarah Regina Reyes
Hermione Ayanna Bowers,HAB1787,Hermione.Ayanna.Bowers@dtaa.com,Mathematician,,1 - Executive,2 - ResearchAndEngineering,2 - Research,5 - Lab,Quinn Dana Bradshaw
Susan Lenore Zimmerman,SLZ0276,Susan.Lenore.Zimmerman@dtaa.com,Director,,2 - Executive,2 - ResearchAndEngineering,1 - ProjectManagement,,Barry Clark Lynch
Jade Suki Holden,JSH1678,Jade.Suki.Holden@dtaa.com,ProductionLineWorker,,2 - Executive,3 - Manufacturing,3 - Assembly,4 - AssemblyDept,Flynn Malachi Hurley
Sigourney Selma Shepard,SSS1057,Sigourney.Selma.Shepard@dtaa.com,ProductionLineWorker,,1 - Executive,3 - Manufacturing,3 - Assembly,4 - AssemblyDept,Evangeline Yoko Malone
Bryar Constance Sampson,BCS1310,Bryar.Constance.Sampson@dtaa.com,Technician,,2 - Executive,5 - SalesAndMarketing,3 - FieldService,2 - RegionalFieldService,Kalia Brenna Luna
Prescott Harper Gentry,PHG1778,Prescott.Harper.Gentry@dtaa.com,Mathematician,,1 - Executive,2 - ResearchAndEngineering,2 - Research,5 - Lab,Quinn Dana Bradshaw
Gareth Hop Mitchell,GHM0736,Gareth.Hop.Mitchell@dtaa.com,ComputerProgrammer,Project 25,2 - Executive,2 - ResearchAndEngineering,3 - SoftwareManagement,4 - WebSoftware,Thomas August Hammond
Louis Raymond Bailey,LRB1496,Louis.Raymond.Bailey@dtaa.com,Salesman,,2 - Executive,5 - SalesAndMarketing,2 - Sales,3 - RegionalSales,Raymond Edward Larson
Lana Jocelyn Herman,LJH1027,Lana.Jocelyn.Herman@dtaa.com,TestEngineer,Project 43,1 - Executive,2 - ResearchAndEngineering,4 - Engineering,8 - TestAndEvalualtion,Drake Joshua Harrell
Regan MacKenzie Puckett,RMP0754,Regan.MacKenzie.Puckett@dtaa.com,TechnicalWriter,Project 38,2 - Executive,2 - ResearchAndEngineering,4 - Engineering,1 - Publications,Noah Kenyon Griffin
Carter Zachery Yates,CZY0110,Carter.Zachery.Yates@dtaa.com,MechanicalEngineer,,1 - Executive,2 - ResearchAndEngineering,4 - Engineering,2 - MechanicalEngineering,Blythe Deborah Pugh
Alexis Mona Hopper,AMH1887,Alexis.Mona.Hopper@dtaa.com,Physicist,,2 - Executive,2 - ResearchAndEngineering,2 - Research,5 - Lab,Keiko Quon Mccarthy
Martin Beau Maxwell,MBM0145,Martin.Beau.Maxwell@dtaa.com,AdministrativeAssistant,,1 - Executive,3 - Manufacturing,3 - Assembly,,Frances Athena Hopkins
Jonah Blaine Russell,JBR1940,Jonah.Blaine.Russell@dtaa.com,Salesman,,2 - Executive,5 - SalesAndMarketing,2 - Sales,5 - RegionalSales,Rhona Maite Kennedy
Mufutau Ivor Bryant,MIB0203,Mufutau.Ivor.Bryant@dtaa.com,Technician,,1 - Executive,5 - SalesAndMarketing,3 - FieldService,1 - RegionalFieldService,Chastity Emerald Sweet
Bree Yuri Vargas,BYV1695,Bree.Yuri.Vargas@dtaa.com,ProductionLineWorker,,2 - Executive,3 - Manufacturing,3 - Assembly,4 - AssemblyDept,Flynn Malachi Hurley
Mira Jessica Kirkland,MJK0527,Mira.Jessica.Kirkland@dtaa.com,TechnicalWriter,Project 25,1 - Executive,2 - ResearchAndEngineering,4 - Engineering,1 - Publications,Brenda Paloma Allison
Eugenia Shafira Mercado,ESM1828,Eugenia.Shafira.Mercado@dtaa.com,Salesman,,1 - Executive,5 - SalesAndMarketing,2 - Sales,5 - RegionalSales,Donna Erin Black
Armand Neil Sparks,ANS0705,Armand.Neil.Sparks@dtaa.com,SoftwareQualityEngineer,Project 38,2 - Executive,2 - ResearchAndEngineering,3 - SoftwareManagement,1 - SQA,Brennan Thaddeus Dominguez
Cooper Grady Weaver,CGW1511,Cooper.Grady.Weaver@dtaa.com,Salesman,,2 - Executive,5 - SalesAndMarketing,2 - Sales,3 - RegionalSales,Raymond Edward Larson
Eden Tanisha Woodward,ETW0002,Eden.Tanisha.Woodward@dtaa.com,AdministrativeAssistant,,,,,,Anjolie Evangeline Houston
Cherokee Amanda Chambers,CAC1083,Cherokee.Amanda.Chambers@dtaa.com,Salesman,,1 - Executive,5 - SalesAndMarketing,2 - Sales,2 - RegionalSales,Carl John Graham
Tatiana Alyssa Livingston,TAL1665,Tatiana.Alyssa.Livingston@dtaa.com,Mathematician,,2 - Executive,2 - ResearchAndEngineering,2 - Research,4 - Lab,Brock Talon Garner
Darius Porter Roy,DPR1589,Darius.Porter.Roy@dtaa.com,ProductionLineWorker,,1 - Executive,3 - Manufacturing,3 - Assembly,6 - AssemblyDept,Daniel Aquila Chandler
Harriet Cassidy Patrick,HCP0900,Harriet.Cassidy.Patrick@dtaa.com,LabManager,,2 - Executive,2 - ResearchAndEngineering,2 - Research,2 - Lab,Phoebe Erin Mcdowell
Prescott Jasper Collins,PJC0370,Prescott.Jasper.Collins@dtaa.com,Supervisor,,2 - Executive,3 - Manufacturing,3 - Assembly,1 - AssemblyDept,Reagan Zephr Ballard
Karly Maxine Owens,KMO0382,Karly.Maxine.Owens@dtaa.com,ProductionLineWorker,,2 - Executive,3 - Manufacturing,3 - Assembly,1 - AssemblyDept,Prescott Jasper Collins
Heather Kevyn Roman,HKR1291,Heather.Kevyn.Roman@dtaa.com,Salesman,,2 - Executive,5 - SalesAndMarketing,2 - Sales,2 - RegionalSales,Chancellor Rudyard Marks
Ignacia Tamekah Medina,ITM0068,Ignacia.Tamekah.Medina@dtaa.com,Physicist,,1 - Executive,2 - ResearchAndEngineering,2 - Research,1 - Lab,Kimberly Molly Graves
Damon Benedict Beard,DBB1004,Damon.Benedict.Beard@dtaa.com,ComputerScientist,Project 41,1 - Executive,2 - ResearchAndEngineering,4 - Engineering,7 - SystemsEngineering,Tanner Luke Banks
Valentine Akeem Castro,VAC0731,Valentine.Akeem.Castro@dtaa.com,HardwareEngineer,,2 - Executive,2 - ResearchAndEngineering,3 - SoftwareManagement,3 - EmbeddedSoftware,Raja Casey Decker
Wynter Courtney Reyes,WCR1998,Wynter.Courtney.Reyes@dtaa.com,Physicist,,1 - Executive,2 - ResearchAndEngineering,2 - Research,6 - Lab,Coby Baxter Nguyen
Benjamin Devin Head,BDH0981,Benjamin.Devin.Head@dtaa.com,WebDeveloper,Project 16,1 - Executive,2 - ResearchAndEngineering,3 - SoftwareManagement,7 - WebSoftware,Eliana Patience Bonner
Garrett Rigel Salinas,GRS1214,Garrett.Rigel.Salinas@dtaa.com,HardwareEngineer,,2 - Executive,2 - ResearchAndEngineering,4 - Engineering,7 - SystemsEngineering,Amos Albert Carney
Jerome Mufutau Merrill,JMM0613,Jerome.Mufutau.Merrill@dtaa.com,ProductionLineWorker,,1 - Executive,3 - Manufacturing,3 - Assembly,2 - AssemblyDept,Bradley Tyrone Nieves
Patrick Nicolas Ashley,PNA1776,Patrick.Nicolas.Ashley@dtaa.com,Physicist,,1 - Executive,2 - ResearchAndEngineering,2 - Research,5 - Lab,Quinn Dana Bradshaw
Shay Kitra Cash,SKC0074,Shay.Kitra.Cash@dtaa.com,Manager,,1 - Executive,2 - ResearchAndEngineering,3 - SoftwareManagement,2 - DesktopSoftware,Nicolas Hoyt Anthony
Noelle Karyn Moore,NKM1738,Noelle.Karyn.Moore@dtaa.com,Technician,Project 38,2 - Executive,5 - SalesAndMarketing,3 - FieldService,4 - RegionalFieldService,Lydia Risa Vega
Dale Cooper Alston,DCA0857,Dale.Cooper.Alston@dtaa.com,Salesman,,2 - Executive,5 - SalesAndMarketing,2 - Sales,1 - RegionalSales,Rae Yetta Greer
Martena Ainsley Mcneil,MAM0557,Martena.Ainsley.Mcneil@dtaa.com,ElectricalEngineer,,1 - Executive,2 - ResearchAndEngineering,4 - Engineering,3 - ElectricalEngineering,Colby Christian Warren
Pearl Lilah Lamb,PLL1043,Pearl.Lilah.Lamb@dtaa.com,ProductionLineWorker,,1 - Executive,3 - Manufacturing,3 - Assembly,4 - AssemblyDept,Evangeline Yoko Malone
Driscoll Keegan Spears,DKS0563,Driscoll.Keegan.Spears@dtaa.com,MaterialsEngineer,,1 - Executive,2 - ResearchAndEngineering,4 - Engineering,4 - MaterialsEngineering,Kaitlin Riley Craft
Neville James Jones,NJJ0434,Neville.James.Jones@dtaa.com,Technician,,2 - Executive,5 - SalesAndMarketing,3 - FieldService,1 - RegionalFieldService,Hedda Imani Kline
Naomi Carla Coleman,NCC0454,Naomi.Carla.Coleman@dtaa.com,SecurityGuard,,1 - Executive,1 - Adminstration,6 - Security,1 - BuildingSecurity,Owen Denton Barber
Nicolas Hoyt Anthony,NHA0054,Nicolas.Hoyt.Anthony@dtaa.com,Director,,1 - Executive,2 - ResearchAndEngineering,3 - SoftwareManagement,,Vladimir Buckminster King
Carl John Graham,CJG0897,Carl.John.Graham@dtaa.com,Manager,Project 42,1 - Executive,5 - SalesAndMarketing,2 - Sales,2 - RegionalSales,Chiquita Brenna Gross
Kaye Kylee Lowery,KKL1481,Kaye.Kylee.Lowery@dtaa.com,ProductionLineWorker,,2 - Executive,3 - Manufacturing,3 - Assembly,3 - AssemblyDept,Lara Yvonne Lopez
Christopher Phelan Small,CPS1512,Christopher.Phelan.Small@dtaa.com,Salesman,,2 - Executive,5 - SalesAndMarketing,2 - Sales,3 - RegionalSales,Raymond Edward Larson
Felicia Dai Daugherty,FDD1520,Felicia.Dai.Daugherty@dtaa.com,Technician,Project 33,2 - Executive,5 - SalesAndMarketing,3 - FieldService,3 - RegionalFieldService,Yvette Naomi Cortez
Callum Cedric Ratliff,CCR0338,Callum.Cedric.Ratliff@dtaa.com,ElectricalEngineer,,2 - Executive,2 - ResearchAndEngineering,4 - Engineering,3 - ElectricalEngineering,Graham Paul Silva
Mohammad Gray Christensen,MGC0646,Mohammad.Gray.Christensen@dtaa.com,Salesman,,1 - Executive,5 - SalesAndMarketing,2 - Sales,1 - RegionalSales,Chaney Daquan Lee
Germane Chava Gonzales,GCG1753,Germane.Chava.Gonzales@dtaa.com,Technician,,2 - Executive,5 - SalesAndMarketing,3 - FieldService,4 - RegionalFieldService,Lydia Risa Vega
Jada Keely Charles,JKC1522,Jada.Keely.Charles@dtaa.com,Technician,,2 - Executive,5 - SalesAndMarketing,3 - FieldService,3 - RegionalFieldService,Yvette Naomi Cortez
Zane Abbot Hines,ZAH0598,Zane.Abbot.Hines@dtaa.com,StockroomClerk,Project 1,1 - Executive,3 - Manufacturing,3 - Assembly,1 - Stockroom,Sydney Genevieve Nichols
Boris Jonas Good,BJG0492,Boris.Jonas.Good@dtaa.com,SoftwareQualityEngineer,Project 6,1 - Executive,2 - ResearchAndEngineering,3 - SoftwareManagement,1 - SQA,Lars Tarik Patterson
Adena Jolie Bauer,AJB1763,Adena.Jolie.Bauer@dtaa.com,Technician,,2 - Executive,5 - SalesAndMarketing,3 - FieldService,4 - RegionalFieldService,Lydia Risa Vega
Dora Cassandra Flynn,DCF1237,Dora.Cassandra.Flynn@dtaa.com,TestEngineer,Project 40,2 - Executive,2 - ResearchAndEngineering,4 - Engineering,8 - TestAndEvalualtion,Hollee Quynn Garrison
Moana Gemma Talley,MGT0898,Moana.Gemma.Talley@dtaa.com,FieldServiceEngineer,,1 - Executive,5 - SalesAndMarketing,3 - FieldService,2 - RegionalFieldService,Minerva Xandra Miranda
Brennan Thaddeus Dominguez,BTD0296,Brennan.Thaddeus.Dominguez@dtaa.com,Manager,Project 6,2 - Executive,2 - ResearchAndEngineering,3 - SoftwareManagement,1 - SQA,Pascale Kitra Simmons
Colt Caleb Murray,CCM0612,Colt.Caleb.Murray@dtaa.com,ProductionLineWorker,,1 - Executive,3 - Manufacturing,3 - Assembly,2 - AssemblyDept,Bradley Tyrone Nieves
Herman Neville Jacobson,HNJ0638,Herman.Neville.Jacobson@dtaa.com,Salesman,,1 - Executive,5 - SalesAndMarketing,2 - Sales,1 - RegionalSales,Chaney Daquan Lee
Kieran Blaine Baker,KBB1803,Kieran.Blaine.Baker@dtaa.com,ProductionLineWorker,,1 - Executive,3 - Manufacturing,3 - Assembly,7 - AssemblyDept,Preston Declan Barry
Hasad Solomon Knowles,HSK0479,Hasad.Solomon.Knowles@dtaa.com,Scientist,,1 - Executive,2 - ResearchAndEngineering,2 - Research,1 - Lab,Kimberly Molly Graves
Hedda Imani Kline,HIK0425,Hedda.Imani.Kline@dtaa.com,FieldServiceEngineer,,2 - Executive,5 - SalesAndMarketing,3 - FieldService,1 - RegionalFieldService,Lionel Vladimir Conley
Edward Ciaran Velez,ECV1289,Edward.Ciaran.Velez@dtaa.com,Salesman,,2 - Executive,5 - SalesAndMarketing,2 - Sales,2 - RegionalSales,Chancellor Rudyard Marks
Sean Chaim Owen,SCO1719,Sean.Chaim.Owen@dtaa.com,Salesman,,2 - Executive,5 - SalesAndMarketing,2 - Sales,4 - RegionalSales,Ethan Branden Garrett
Guy Grant Mills,GGM1604,Guy.Grant.Mills@dtaa.com,Salesman,,1 - Executive,5 - SalesAndMarketing,2 - Sales,4 - RegionalSales,Freya Mara Gould
John Ulysses Wolf,JUW1135,John.Ulysses.Wolf@dtaa.com,ITAdmin,Project 11,2 - Executive,1 - Adminstration,6 - Security,3 - ElectronicSecurity,Darrel Naida Walton
Valentine Rigel Preston,VRP0267,Valentine.Rigel.Preston@dtaa.com,ITAdmin,,2 - Executive,1 - Adminstration,6 - Security,2 - ElectronicSecurity,Jessica Jeanette Cline
James Nero Brown,JNB0673,James.Nero.Brown@dtaa.com,SecurityGuard,,2 - Executive,1 - Adminstration,6 - Security,1 - BuildingSecurity,Vaughan Chaney Chang
Victoria Clare Hebert,VCH0461,Victoria.Clare.Hebert@dtaa.com,SecurityGuard,,1 - Executive,1 - Adminstration,6 - Security,1 - BuildingSecurity,Owen Denton Barber
Madaline Fallon Murphy,MFM1400,Madaline.Fallon.Murphy@dtaa.com,Salesman,,1 - Executive,5 - SalesAndMarketing,2 - Sales,3 - RegionalSales,Cody Lyle Salinas
Adara Kelly Sims,AKS0448,Adara.Kelly.Sims@dtaa.com,AdministrativeAssistant,,2 - Executive,6 - PurchasingAndContracts,3 - Contracts,,Cecilia Priscilla Larson
Peter Wyatt Flores,PWF0709,Peter.Wyatt.Flores@dtaa.com,SoftwareQualityEngineer,Project 12,2 - Executive,2 - ResearchAndEngineering,3 - SoftwareManagement,1 - SQA,Brennan Thaddeus Dominguez
Lucy Penelope Lyons,LPL0877,Lucy.Penelope.Lyons@dtaa.com,Technician,,2 - Executive,5 - SalesAndMarketing,3 - FieldService,1 - RegionalFieldService,Hedda Imani Kline
Althea Sonya Hobbs,ASH0458,Althea.Sonya.Hobbs@dtaa.com,SecurityGuard,,1 - Executive,1 - Adminstration,6 - Security,1 - BuildingSecurity,Owen Denton Barber
Sean Armand Hickman,SAH0833,Sean.Armand.Hickman@dtaa.com,ProductionLineWorker,,2 - Executive,3 - Manufacturing,3 - Assembly,1 - AssemblyDept,Prescott Jasper Collins
Kane Connor Kramer,KCK1494,Kane.Connor.Kramer@dtaa.com,Salesman,,2 - Executive,5 - SalesAndMarketing,2 - Sales,3 - RegionalSales,Raymond Edward Larson
Cyrus Bruce Carver,CBC1504,Cyrus.Bruce.Carver@dtaa.com,Salesman,,2 - Executive,5 - SalesAndMarketing,2 - Sales,3 - RegionalSales,Raymond Edward Larson
Mira Sasha Mcconnell,MSM1800,Mira.Sasha.Mcconnell@dtaa.com,ProductionLineWorker,,1 - Executive,3 - Manufacturing,3 - Assembly,7 - AssemblyDept,Preston Declan Barry
Rosalyn Indigo Kelly,RIK0629,Rosalyn.Indigo.Kelly@dtaa.com,ProductionLineWorker,,1 - Executive,3 - Manufacturing,3 - Assembly,2 - AssemblyDept,Bradley Tyrone Nieves
Gray Sloane Vega,GSV0295,Gray.Sloane.Vega@dtaa.com,AdministrativeAssistant,,2 - Executive,2 - ResearchAndEngineering,3 - SoftwareManagement,,Pascale Kitra Simmons
Brendan Uriah Hogan,BUH1249,Brendan.Uriah.Hogan@dtaa.com,ProductionLineWorker,,2 - Executive,3 - Manufacturing,3 - Assembly,2 - AssemblyDept,Rebecca Maya Haynes
Ariel Leigh Barr,ALB0668,Ariel.Leigh.Barr@dtaa.com,Technician,Project 14,1 - Executive,5 - SalesAndMarketing,3 - FieldService,1 - RegionalFieldService,Chastity Emerald Sweet
Bell Serena Willis,BSW1959,Bell.Serena.Willis@dtaa.com,Technician,,2 - Executive,5 - SalesAndMarketing,3 - FieldService,5 - RegionalFieldService,Hamish Walker Solis
Colette Isabelle Frye,CIF1430,Colette.Isabelle.Frye@dtaa.com,Technician,,1 - Executive,5 - SalesAndMarketing,3 - FieldService,3 - RegionalFieldService,Michelle Yoshi Booker
Mollie Velma Nunez,MVN1518,Mollie.Velma.Nunez@dtaa.com,Technician,,2 - Executive,5 - SalesAndMarketing,3 - FieldService,3 - RegionalFieldService,Yvette Naomi Cortez
Oliver James Fitzpatrick,OJF1882,Oliver.James.Fitzpatrick@dtaa.com,Physicist,,2 - Executive,2 - ResearchAndEngineering,2 - Research,5 - Lab,Keiko Quon Mccarthy
Isabelle Demetria Wilkins,IDW1713,Isabelle.Demetria.Wilkins@dtaa.com,Salesman,,2 - Executive,5 - SalesAndMarketing,2 - Sales,4 - RegionalSales,Ethan Branden Garrett
Ariana Deborah Larson,ADL1898,Ariana.Deborah.Larson@dtaa.com,ProductionLineWorker,,2 - Executive,3 - Manufacturing,3 - Assembly,5 - AssemblyDept,Ann Christine Moreno
Madaline Hyacinth Knowles,MHK0565,Madaline.Hyacinth.Knowles@dtaa.com,MaterialsEngineer,,1 - Executive,2 - ResearchAndEngineering,4 - Engineering,4 - MaterialsEngineering,Kaitlin Riley Craft
Garrett Connor Wheeler,GCW0456,Garrett.Connor.Wheeler@dtaa.com,SecurityGuard,,1 - Executive,1 - Adminstration,6 - Security,1 - BuildingSecurity,Owen Denton Barber
Ila Lois Hernandez,ILH1650,Ila.Lois.Hernandez@dtaa.com,Technician,,1 - Executive,5 - SalesAndMarketing,3 - FieldService,4 - RegionalFieldService,Dacey Zenaida Miles
Cameron Octavius Graves,COG0940,Cameron.Octavius.Graves@dtaa.com,Scientist,,1 - Executive,2 - ResearchAndEngineering,2 - Research,2 - Lab,Anthony Buckminster Maxwell
Nathaniel Malcolm Pugh,NMP0782,Nathaniel.Malcolm.Pugh@dtaa.com,MaterialsEngineer,,2 - Executive,2 - ResearchAndEngineering,4 - Engineering,4 - MaterialsEngineering,Uriel Michael Burns
Quinlan Alden Potts,QAP0266,Quinlan.Alden.Potts@dtaa.com,ITAdmin,,2 - Executive,1 - Adminstration,6 - Security,2 - ElectronicSecurity,Jessica Jeanette Cline
Timothy Uriel Jones,TUJ1007,Timothy.Uriel.Jones@dtaa.com,SystemsEngineer,,1 - Executive,2 - ResearchAndEngineering,4 - Engineering,7 - SystemsEngineering,Tanner Luke Banks
Katelyn Justina Allison,KJA0347,Katelyn.Justina.Allison@dtaa.com,SystemsEngineer,,2 - Executive,2 - ResearchAndEngineering,4 - Engineering,5 - SystemsEngineering,Ila Marcia Roman
Simone Serena Albert,SSA0188,Simone.Serena.Albert@dtaa.com,AdministrativeAssistant,,1 - Executive,5 - SalesAndMarketing,2 - Sales,,Chiquita Brenna Gross
Cyrus Baker Kline,CBK1908,Cyrus.Baker.Kline@dtaa.com,ProductionLineWorker,,2 - Executive,3 - Manufacturing,3 - Assembly,5 - AssemblyDept,Ann Christine Moreno
Jacob Berk Benson,JBB1333,Jacob.Berk.Benson@dtaa.com,LabManager,,2 - Executive,2 - ResearchAndEngineering,2 - Research,3 - Lab,Phoebe Erin Mcdowell
Derek Josiah Phillips,DJP1603,Derek.Josiah.Phillips@dtaa.com,Salesman,,1 - Executive,5 - SalesAndMarketing,2 - Sales,4 - RegionalSales,Freya Mara Gould
Alfonso James Mccray,AJM0049,Alfonso.James.Mccray@dtaa.com,ITAdmin,Project 24,1 - Executive,1 - Adminstration,6 - Security,2 - ElectronicSecurity,Justine Paula Mccullough
Elmo Barrett Blake,EBB0827,Elmo.Barrett.Blake@dtaa.com,StockroomClerk,,1 - Executive,3 - Manufacturing,3 - Assembly,3 - Stockroom,Alma Nola Tillman
Robert Merritt Velez,RMV1820,Robert.Merritt.Velez@dtaa.com,Salesman,,1 - Executive,5 - SalesAndMarketing,2 - Sales,5 - RegionalSales,Donna Erin Black
Virginia Madeson Potter,VMP1252,Virginia.Madeson.Potter@dtaa.com,ProductionLineWorker,,2 - Executive,3 - Manufacturing,3 - Assembly,2 - AssemblyDept,Rebecca Maya Haynes
Penelope Ingrid Erickson,PIE1712,Penelope.Ingrid.Erickson@dtaa.com,Salesman,,2 - Executive,5 - SalesAndMarketing,2 - Sales,4 - RegionalSales,Ethan Branden Garrett
Samson Colt Frost,SCF0430,Samson.Colt.Frost@dtaa.com,Technician,,2 - Executive,5 - SalesAndMarketing,3 - FieldService,1 - RegionalFieldService,Hedda Imani Kline
Shea Chastity Waller,SCW1456,Shea.Chastity.Waller@dtaa.com,Mathematician,,2 - Executive,2 - ResearchAndEngineering,2 - Research,3 - Lab,Jacob Berk Benson
Leslie Ila Lawson,LIL1199,Leslie.Ila.Lawson@dtaa.com,SystemsEngineer,,2 - Executive,2 - ResearchAndEngineering,4 - Engineering,7 - SystemsEngineering,Amos Albert Carney
Kaden Linda Reed,KLR0112,Kaden.Linda.Reed@dtaa.com,ElectricalEngineer,,1 - Executive,2 - ResearchAndEngineering,4 - Engineering,3 - ElectricalEngineering,Colby Christian Warren
Charity Kameko Cantrell,CKC0487,Charity.Kameko.Cantrell@dtaa.com,SoftwareQualityEngineer,Project 16,1 - Executive,2 - ResearchAndEngineering,3 - SoftwareManagement,1 - SQA,Lars Tarik Patterson
September Wyoming Mcdaniel,SWM1101,September.Wyoming.Mcdaniel@dtaa.com,Technician,,1 - Executive,5 - SalesAndMarketing,3 - FieldService,2 - RegionalFieldService,Moana Gemma Talley
Harper Aristotle Bender,HAB1894,Harper.Aristotle.Bender@dtaa.com,ProductionLineWorker,,2 - Executive,3 - Manufacturing,3 - Assembly,5 - AssemblyDept,Ann Christine Moreno
Naomi Ariana Owen,NAO1281,Naomi.Ariana.Owen@dtaa.com,Salesman,,2 - Executive,5 - SalesAndMarketing,2 - Sales,2 - RegionalSales,Chancellor Rudyard Marks
Macon Malcolm Mason,MMM0082,Macon.Malcolm.Mason@dtaa.com,AdministrativeAssistant,,1 - Executive,2 - ResearchAndEngineering,3 - SoftwareManagement,2 - DesktopSoftware,Shay Kitra Cash
Brock Barclay Weaver,BBW0151,Brock.Barclay.Weaver@dtaa.com,StockroomClerk,,1 - Executive,3 - Manufacturing,3 - Assembly,1 - Stockroom,Sydney Genevieve Nichols
Kato Forrest Griffin,KFG1727,Kato.Forrest.Griffin@dtaa.com,Salesman,,2 - Executive,5 - SalesAndMarketing,2 - Sales,4 - RegionalSales,Ethan Branden Garrett
Dora Amelia Spears,DAS1320,Dora.Amelia.Spears@dtaa.com,Technician,,2 - Executive,5 - SalesAndMarketing,3 - FieldService,2 - RegionalFieldService,Kalia Brenna Luna
Zenia Jessamine Newton,ZJN1492,Zenia.Jessamine.Newton@dtaa.com,Salesman,,2 - Executive,5 - SalesAndMarketing,2 - Sales,3 - RegionalSales,Raymond Edward Larson
Abra Leigh Travis,ALT1465,Abra.Leigh.Travis@dtaa.com,ProductionLineWorker,,2 - Executive,3 - Manufacturing,3 - Assembly,3 - AssemblyDept,Lara Yvonne Lopez
Fiona Gay Walsh,FGW1794,Fiona.Gay.Walsh@dtaa.com,ProductionLineWorker,,1 - Executive,3 - Manufacturing,3 - Assembly,7 - AssemblyDept,Preston Declan Barry
